binary_name,binary_size_bytes,data_section_size_bytes,import_count,export_count,function_count,global_variable_count,type_definition_count,instance_count,resource_count,total_local_variables,max_local_variables_per_function,avg_local_variables_per_function,high_complexity_functions,linear_memory_bytes,stack_pointer_offset,total_function_references,is_ml_workload,request_payload_size,model_file_size,payload,memory_kb
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,20,32368
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,200,32528
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,192,32320
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,100,32320
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,55,32304
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,195,31984
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,193,32000
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,95,32400
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,105,32080
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,41,32208
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,192,32176
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,170,32576
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,33,32704
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,126,32800
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,101,32320
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,70,32224
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,61,32304
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,28,31968
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,8,0,7,32304
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,189,31744
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,95,32576
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,120,31936
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,191,32144
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,197,32576
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,85,32800
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,98,32080
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,67,32160
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,117,32064
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,156,32160
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,198,32416
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,113,32544
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,167,32480
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,125,31904
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,161,32400
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,88,32224
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,100,32064
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,51,32224
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,110,32304
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,10,0,139,32400
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,64,31952
/home/pi/memory-estimator/wasm-modules/fibonacci_optimized.cwasm,689248,38,58,110,606,4,714,25,0,1165,33,4.4129,22,1114112,128,0,0,9,0,16,32352
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,39,31664
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,47,30992
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,25,31808
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,14,31936
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,28,31584
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,41,31888
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,35,31520
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,41,31888
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,28,32032
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,36,31568
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,10,31376
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,8,31600
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,3,31488
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,14,31856
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,19,31872
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,39,31728
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,2,31104
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,18,31984
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,1,31408
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,21,32000
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,19,31808
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,9,31856
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,14,31456
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,28,31952
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,1,32352
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,8,31472
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,30,31664
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,24,32048
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,11,30960
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,49,31744
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,25,31328
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,47,31728
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,38,32544
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,6,31840
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,15,31088
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,41,31568
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,26,32016
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,18,31696
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,41,31904
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,39,31344
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,28,31920
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,6,31568
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,42,31184
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,47,31424
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,22,31616
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,14,32576
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,17,31328
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,38,31920
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,17,31920
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,8,31248
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,30,31152
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,45,31392
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,37,31712
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,35,31472
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,18,31904
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,25,31824
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,15,31968
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,44,31152
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,13,31264
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,45,31680
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,38,31392
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,15,31472
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,40,31216
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,32,31664
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,25,31200
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,35,31920
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,12,31680
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,20,31456
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,10,32544
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,42,31376
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,21,31072
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,35,31232
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,8,31376
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,43,31072
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,46,31584
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,48,32016
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,15,31984
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,6,31888
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,44,32640
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,49,31968
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,42,31856
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,39,32304
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,32,31920
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,26,31424
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,17,31552
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,50,31424
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,22,31376
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,1,31408
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,35,31664
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,36,31248
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,9,31648
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,14,31824
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,5,31504
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,4,31200
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,45,32224
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,50,31888
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,44,31968
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,17,31744
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,41,31920
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,44,31696
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,33,31584
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,7,31776
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,33,31152
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,24,32096
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,3,31840
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,29,31808
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,36,31248
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,36,31520
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,11,31520
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,50,31520
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,33,31568
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,33,31840
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,48,31456
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,49,31104
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,37,31664
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,45,31728
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,50,31744
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,15,31472
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,15,31632
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,42,32032
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,41,32144
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,3,31728
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,42,31440
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,23,31968
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,9,0,18,31952
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,7,30976
/home/pi/memory-estimator/wasm-modules/fibonacci.cwasm,635224,38,53,102,569,4,678,23,0,1102,33,4.3557,22,1114112,128,0,0,8,0,7,32256
